"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,          73,       1.097678685,       2.455445315,       1.793039044,       2.905028035
          0,           0,          74,       1.097745413,       2.451143608,       1.793361715,       2.905206085
          0,           0,          75,       1.099916484,        2.44696763,       1.795380133,       2.907398981
          0,           0,          76,       1.103178315,         2.4429105,       1.798136487,       2.910636325
          0,           0,          77,       1.106808946,       2.438964914,       1.801018214,       2.914223958
          0,           0,          78,       1.110417238,       2.435123437,       1.803764245,       2.917780418
          0,           0,          79,       1.113852121,       2.431378657,       1.806348733,       2.921150088
          0,           0,          80,       1.117057003,       2.427723237,       1.808816541,       2.924264523
          0,           0,          81,        1.11993382,       2.424149931,       1.811134468,         2.9270136
          0,           0,          82,       1.122259947,        2.42065165,       1.813103569,       2.929167681
          0,           0,          83,       1.123674759,       2.417221616,       1.814350872,       2.930366351
          0,           0,          84,       1.123726381,       2.413853608,       1.814389118,       2.930164393
          0,           0,          85,       1.121952403,       2.410542268,       1.812713203,       2.928109906
          0,           0,          86,        1.11796634,       2.407283377,       1.808899989,       2.923827875
          0,           0,          87,       1.111531682,       2.404074045,       1.802690598,       2.917092034
          0,           0,          88,       1.102616469,       2.400912738,       1.794047819,       2.907878293
          0,           0,          89,       1.091428203,       2.397799131,       1.783189253,       2.896399357
          0,           0,          90,       1.078430184,         2.3947338,       1.770598075,       2.883121287
          0,           0,          91,       1.064334069,       2.391717805,        1.75700654,        2.86875651
          0,           0,          92,       1.050057864,       2.388752247,       1.743342222,       2.854222345
          0,           0,          93,       1.036637168,       2.385837872,        1.73062748,       2.840552775
          0,           0,          94,       1.025087276,       2.382974792,       1.719835036,       2.828761084
          0,           0,          95,       1.016237328,       2.380162343,       1.711726692,         2.8196745
          0,           0,          96,       1.010583846,       2.377399099,       1.706724101,        2.81378812
          0,           0,          97,       1.008218727,       2.374682992,       1.704859913,       2.811193111
          0,           0,          98,       1.008857499,       2.372011517,       1.705823177,       2.811604975
          0,           0,          99,       1.011947076,       2.369381938,       1.709069867,       2.814471212
          0,           0,         100,       1.016800497,       2.366791486,       1.713946987,        2.81910595
          0,           0,         101,       1.022709756,       2.364237487,       1.719789072,       2.824802714
          0,           0,         102,       1.029014241,       2.361717435,       1.725972512,       2.830902839
          0,           0,         103,       1.035128108,        2.35922901,       1.731935078,       2.836822817
          0,           0,         104,       1.040542377,       2.356770064,       1.737176561,       2.842056381
          0,           0,         105,       1.044817706,       2.354338595,       1.741254487,       2.846167282
          0,           0,         106,         1.0475781,       2.351932741,       1.743782658,       2.848783046
          0,           0,         107,       1.048509997,       2.349550788,       1.744435007,       2.849594179
          0,           0,         108,       1.047367281,       2.347191207,       1.742954166,       2.848359362
          0,           0,         109,       1.043980835,       2.344852709,       1.739163084,       2.844915206
          0,           0,         110,       1.038272329,        2.34253429,       1.732979657,       2.839190232
          0,           0,         111,       1.030270143,       2.340235265,       1.724432842,       2.831220855
          0,           0,         112,       1.020126513,        2.33795527,       1.713679981,       2.821168333
          0,           0,         113,        1.00813498,       2.335694224,       1.701025008,       2.809335545
          0,           0,         114,      0.9947446783,       2.333452261,       1.686934433,       2.796179871
          0,           0,         115,      0.9805650592,       2.331229636,       1.672044578,       2.782315559
          0,           0,         116,      0.9663512181,       2.329026619,       1.657149378,       2.768495784
          0,           0,         117,       0.952958339,       2.326843394,       1.643155387,       2.755563554
          0,           0,         118,      0.9412576535,       2.324679984,       1.630993897,        2.74436534
          0,           0,         119,      0.9320183124,       2.322536196,       1.621492873,       2.735633837
          0,           0,         120,      0.9257796543,       2.320411601,       1.615234581,       2.729865636
          0,           0,         121,        0.92275382,       2.318305549,       1.612444371,       2.727232786
