"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,          81,       1.009650548,      0.9822501192,      0.7537129591,        1.55366583
          0,           0,          82,       1.005059224,      0.9918204074,      0.7539532136,       1.546209938
          0,           0,          83,        1.00120693,      0.9985045291,      0.7556265599,       1.539245646
          0,           0,          84,      0.9984101424,       1.002350813,      0.7580852314,       1.533339868
          0,           0,          85,       0.996784978,       1.003492673,      0.7606715413,       1.528867485
          0,           0,          86,      0.9962853368,       1.002362837,      0.7629458113,       1.526018968
          0,           0,          87,      0.9967227608,      0.9992466752,       0.764548346,       1.524774386
          0,           0,          88,      0.9977692784,      0.9941335476,      0.7649983746,       1.524876209
          0,           0,          89,      0.9990142581,       0.987284581,      0.7640286562,       1.525890197
          0,           0,          90,       1.000019917,      0.9792543839,      0.7615580495,       1.527279572
          0,           0,          91,       1.000377523,      0.9700979873,      0.7574354361,       1.528493976
          0,           0,          92,      0.9997373651,      0.9600076216,      0.7515684286,       1.529032158
          0,           0,          93,      0.9978398585,      0.9493675887,      0.7440131113,       1.528500661
          0,           0,          94,      0.9945138741,      0.9386066395,      0.7349046025,       1.526621735
          0,           0,          95,      0.9896498664,      0.9281789362,      0.7244611129,       1.523212899
          0,           0,          96,      0.9831784565,       0.918507945,      0.7129623611,       1.518162517
          0,           0,          97,       0.975110482,      0.9099651653,      0.7007175361,       1.511458188
          0,           0,          98,       0.965426518,      0.9027582471,      0.6880908787,       1.503077188
          0,           0,          99,      0.9540764731,      0.8968496272,      0.6755066453,       1.492976945
          0,           0,         100,      0.9410240327,       0.892026624,      0.6634182015,       1.481128105
          0,           0,         101,      0.9262492962,      0.8879503404,      0.6522650327,       1.467512102
          0,           0,         102,      0.9097637147,      0.8841782853,      0.6424516068,       1.452129904
          0,           0,         103,      0.8916182572,      0.8802058219,      0.6342497458,       1.435008065
          0,           0,         104,      0.8719254818,      0.8754936418,      0.6277685488,        1.41621774
          0,           0,         105,      0.8508701401,      0.8694213736,      0.6229210131,       1.395890347
          0,           0,         106,      0.8287641107,      0.8615981062,      0.6194174858,       1.374261566
          0,           0,         107,      0.8060739213,       0.851670854,      0.6168531707,       1.351716893
          0,           0,         108,      0.7834666736,      0.8393785001,      0.6147651469,       1.328845741
          0,           0,         109,      0.7617958954,      0.8245606397,      0.6126883975,       1.306448203
          0,           0,         110,      0.7420637097,      0.8071775178,      0.6102248586,       1.285524063
          0,           0,         111,      0.7253502697,      0.7873339955,      0.6070706634,       1.267228248
          0,           0,         112,      0.7126274338,      0.7652276131,      0.6030183629,       1.252719489
          0,           0,         113,      0.7045562928,      0.7412890705,      0.5979197867,       1.242907046
          0,           0,         114,      0.7012889767,      0.7163316877,      0.5917551142,       1.238205515
          0,           0,         115,      0.7024294924,      0.6915445357,      0.5845949635,       1.238404346
          0,           0,         116,        0.70713077,      0.6684981554,      0.5765845702,       1.242718026
          0,           0,         117,      0.7142948082,      0.6489869065,      0.5679355689,       1.249992333
          0,           0,         118,      0.7227852078,      0.6347185585,      0.5589100497,       1.258961878
          0,           0,         119,      0.7315814178,      0.6268435347,      0.5497915243,       1.268456116
          0,           0,         120,      0.7398571469,      0.6255773115,      0.5408657769,        1.27751225
          0,           0,         121,      0.7469903862,      0.6301391967,       0.532400316,       1.285399684
          0,           0,         122,      0.7525398762,      0.6390325428,      0.5246214647,       1.291598144
          0,           0,         123,      0.7562169883,      0.6504919368,      0.5176965128,       1.295764732
          0,           0,         124,      0.7578558979,       0.662862811,       0.511724197,       1.297698213
          0,           0,         125,      0.7573883703,      0.6748072495,      0.5067328313,       1.297308134
          0,           0,         126,      0.7548258166,      0.6853529547,      0.5026889416,        1.29459301
          0,           0,         127,      0.7502515591,      0.6938564153,      0.4995048607,       1.289631561
          0,           0,         128,      0.7438166759,      0.6999376027,      0.4970488888,       1.282579291
          0,           0,         129,      0.7357407201,      0.7034018737,      0.4951676761,       1.273667246
          0,           0,         130,      0.7263066447,      0.7042739448,      0.4937145819,       1.263201343
          0,           0,         131,      0.7158636152,      0.7026391779,      0.4925730213,       1.251562261
          0,           0,         132,      0.7048381144,      0.6985372939,      0.4915969808,       1.239218172
          0,           0,         133,      0.6937144592,      0.6921538964,      0.4906770588,       1.226716522
          0,           0,         134,      0.6830176185,      0.6837364527,       0.489736435,        1.21466238
          0,           0,         135,      0.6732758646,      0.6735908888,      0.4887155913,       1.203676417
          0,           0,         136,      0.6649716648,      0.6620874512,      0.4875642827,       1.194336161
          0,           0,         137,      0.6584806864,      0.6497251674,      0.4862688673,        1.18710375
          0,           0,         138,      0.6540354487,      0.6369020882,      0.4847589345,       1.182265318
          0,           0,         139,      0.6516764333,      0.6241094976,      0.4829764121,       1.179876056
          0,           0,         140,      0.6512551955,      0.6118931024,      0.4808795227,       1.179759609
          0,           0,         141,      0.6524726441,      0.6007927426,      0.4784317139,       1.181551466
          0,           0,         142,      0.6549167456,      0.5912809415,      0.4755944572,       1.184751899
          0,           0,         143,      0.6581241927,      0.5837126464,      0.4723280869,       1.188803242
          0,           0,         144,      0.6616395612,       0.578282496,      0.4686059356,       1.193161145
          0,           0,         145,      0.6650433584,      0.5749987195,      0.4643995893,       1.197330597
          0,           0,         146,      0.6679865934,      0.5736877718,      0.4596936746,       1.200901461
          0,           0,         147,      0.6701994613,      0.5740281372,      0.4544877136,       1.203557012
          0,           0,         148,      0.6714918421,      0.5756031995,      0.4488010461,       1.205072967
          0,           0,         149,      0.6717563693,      0.5779572211,      0.4426805684,       1.205317282
          0,           0,         150,      0.6709517874,      0.5806444665,      0.4361857312,        1.20423312
          0,           0,         151,      0.6690958264,      0.5832681995,      0.4293864487,       1.201831281
          0,           0,         152,      0.6662587246,      0.5855004418,      0.4223635448,       1.198184367
          0,           0,         153,      0.6625546231,      0.5870888109,      0.4152094683,       1.193419927
          0,           0,         154,      0.6581368822,      0.5878590695,      0.4080264778,       1.187717588
          0,           0,         155,      0.6531924108,      0.5877142874,      0.4009275817,       1.181306048
          0,           0,         156,      0.6479266043,      0.5866302285,      0.3940109343,       1.174448921
          0,           0,         157,      0.6425569162,      0.5846409335,      0.3873657223,       1.167439289
          0,           0,         158,      0.6372964058,      0.5818382235,      0.3810701986,        1.16058357
          0,           0,         159,      0.6323422811,      0.5783697663,      0.3751919794,       1.154180951
          0,           0,         160,      0.6278610096,      0.5744228318,      0.3697892423,       1.148500973
          0,           0,         161,      0.6239764463,      0.5702184993,      0.3649018623,       1.143760824
          0,           0,         162,      0.6207579532,      0.5660028199,      0.3605405896,       1.140101748
          0,           0,         163,      0.6182161176,      0.5620268429,      0.3566828256,       1.137574963
          0,           0,         164,      0.6163134769,      0.5585213185,      0.3532892532,       1.136146759
          0,           0,         165,      0.6149720317,      0.5556793635,      0.3502981496,       1.135706911
          0,           0,         166,      0.6140815772,      0.5536327092,      0.3476190334,       1.136082133
          0,           0,         167,      0.6135138768,      0.5524655723,      0.3451784554,       1.137059168
          0,           0,         168,      0.6131384817,      0.5521705165,      0.3428804554,       1.138409634
          0,           0,         169,       0.612832711,       0.552664226,      0.3406286782,       1.139908799
          0,           0,         170,      0.6124964835,      0.5538001219,       0.338335283,       1.141357194
          0,           0,         171,      0.6120613297,      0.5554019098,      0.3359276847,       1.142593937
          0,           0,         172,      0.6114940147,       0.557271599,      0.3333570353,       1.143504362
          0,           0,         173,      0.6108032227,      0.5592068781,      0.3306013414,       1.144027654
          0,           0,         174,       0.610042929,      0.5610373297,      0.3276598486,       1.144160054
          0,           0,         175,      0.6093124691,       0.562621215,      0.3245821978,       1.143956338
          0,           0,         176,      0.6087500921,      0.5638618299,      0.3214364196,       1.143525705
          0,           0,         177,      0.6085257793,      0.5647143348,      0.3183208875,       1.143027077
          0,           0,         178,       0.608824485,      0.5651855608,      0.3153598964,       1.142656284
          0,           0,         179,      0.6098302833,      0.5653349548,      0.3126987602,       1.142632327
          0,           0,         180,      0.6117095386,      0.5652727293,       0.310493795,       1.143181086
          0,           0,         181,      0.6145845729,      0.5651519375,      0.3088991066,       1.144507629
          0,           0,         182,      0.6185160721,      0.5651519372,      0.3080530781,       1.146772414
          0,           0,         183,      0.6235034358,      0.5654693258,      0.3080701006,       1.150081029
          0,           0,         184,      0.6294769153,      0.5663030086,      0.3090267982,       1.154466109
          0,           0,         185,      0.6362995734,      0.5678267505,      0.3109518996,       1.159878845
          0,           0,         186,      0.6437818488,      0.5701656172,      0.3138209946,       1.166195367
          0,           0,         187,      0.6516988463,       0.573390919,      0.3175548067,       1.173229845
          0,           0,         188,      0.6598066905,      0.5775152895,       0.322029486,        1.18075163
          0,           0,         189,      0.6678620784,      0.5824771377,      0.3270713879,       1.188508099
          0,           0,         190,      0.6756317057,      0.5881643268,      0.3324886448,       1.196241393
          0,           0,         191,      0.6829000508,      0.5944151988,      0.3380739308,       1.203702429
          0,           0,         192,       0.689472573,      0.6010421854,      0.3436193823,       1.210660123
          0,           0,         193,      0.6951786928,      0.6078449735,      0.3489186336,       1.216908468
          0,           0,         194,      0.6998781876,      0.6146304712,      0.3537798152,       1.222276042
          0,           0,         195,      0.7034679275,      0.6212337281,      0.3580229224,       1.226634611
          0,           0,         196,      0.7058652264,      0.6275089255,      0.3614835174,       1.229882669
          0,           0,         197,      0.7069928253,      0.6333147421,      0.3640201481,       1.231929371
          0,           0,         198,      0.7067921405,      0.6385262384,      0.3655214296,       1.232705985
          0,           0,         199,      0.7052368968,      0.6430449269,      0.3659115769,       1.232177588
          0,           0,         200,      0.7023159752,      0.6467794701,      0.3651433091,       1.230325968
          0,           0,         201,      0.6980392233,      0.6496334938,      0.3632073424,        1.22715301
          0,           0,         202,      0.6924294854,      0.6515080647,      0.3601160323,        1.22267166
          0,           0,         203,      0.6855275745,      0.6523109783,      0.3559059041,       1.216909543
          0,           0,         204,      0.6774040714,      0.6519560736,      0.3506495681,       1.209919714
          0,           0,         205,      0.6681493917,      0.6503610403,      0.3444397521,       1.201769779
          0,           0,         206,      0.6578916857,      0.6474616917,      0.3373890997,       1.192559982
          0,           0,         207,      0.6467820936,      0.6431944309,      0.3296399263,       1.182408859
          0,           0,         208,      0.6349953388,      0.6375034669,      0.3213796433,       1.171453786
          0,           0,         209,      0.6227556406,      0.6303655303,      0.3128398933,       1.159879879
          0,           0,         210,      0.6103345518,      0.6217948446,      0.3042915707,       1.147921135
          0,           0,         211,      0.5980419518,       0.611851103,      0.2960382971,       1.135855139
          0,           0,         212,      0.5862125873,      0.6006373416,      0.2884049195,       1.123994294
          0,           0,         213,      0.5751830274,      0.5883102533,      0.2817150551,       1.112667604
          0,           0,         214,      0.5652672437,       0.575083953,      0.2762651868,       1.102201625
          0,           0,         215,      0.5567408271,      0.5612541147,      0.2722964372,       1.092905933
          0,           0,         216,      0.5497929015,      0.5471467829,      0.2699646661,       1.085024024
          0,           0,         217,      0.5445067676,      0.5332193074,      0.2692959794,       1.078704034
          0,           0,         218,      0.5408612046,      0.5199520353,      0.2702159811,       1.073997884
          0,           0,         219,       0.538725513,      0.5078197879,      0.2725460332,       1.070844756
          0,           0,         220,      0.5378738492,      0.4972244828,      0.2760208482,       1.069076538
          0,           0,         221,      0.5380213578,       0.488507713,      0.2803108336,       1.068446856
          0,           0,         222,      0.5388561446,      0.4819154776,      0.2850739534,       1.068663521
          0,           0,         223,      0.5400635609,      0.4774559645,      0.2899601242,        1.06941666
          0,           0,         224,      0.5413522805,      0.4749884894,      0.2946337002,       1.070406199
          0,           0,         225,      0.5424682027,      0.4742579347,      0.2987947825,       1.071360808
          0,           0,         226,      0.5432005675,       0.474893059,      0.3021821215,       1.072048337
          0,           0,         227,      0.5433869531,      0.4764806503,      0.3045758913,       1.072282629
          0,           0,         228,      0.5429140955,      0.4786069798,      0.3057991238,       1.071926179
          0,           0,         229,      0.5417132849,      0.4808972278,       0.305707758,       1.070886887
          0,           0,         230,      0.5397580536,      0.4830375091,      0.3041922167,        1.06911595
          0,           0,         231,       0.537063484,      0.4847863602,      0.3011787971,       1.066607008
          0,           0,         232,      0.5336855018,      0.4859750006,      0.2966377924,       1.063395459
          0,           0,         233,      0.5297147583,      0.4865241421,      0.2905707258,       1.059550807
          0,           0,         234,      0.5252739846,      0.4864247057,      0.2830162069,       1.055174719
          0,           0,         235,      0.5205127821,      0.4856362411,      0.2740956542,       1.050400164
          0,           0,         236,      0.5156011483,      0.4841855374,      0.2639645135,       1.045380614
          0,           0,         237,      0.5107250291,      0.4821488076,      0.2528293713,       1.040287399
          0,           0,         238,       0.506074963,      0.4796438383,      0.2409401158,       1.035299553
          0,           0,         239,      0.5018363743,      0.4767739195,      0.2286190023,       1.030597091
          0,           0,         240,      0.4981746213,      0.4736642653,      0.2162435347,       1.026346544
          0,           0,         241,      0.4952231977,      0.4704557185,      0.2042302283,       1.022690209
          0,           0,         242,      0.4930785585,       0.467288165,      0.1930274692,       1.019741915
          0,           0,         243,      0.4917937648,      0.4642951701,      0.1830809811,       1.017579979
          0,           0,         244,      0.4913707688,      0.4615905611,       0.174786732,       1.016237569
          0,           0,         245,      0.4917603649,      0.4592605852,       0.168452315,       1.015700408
          0,           0,         246,      0.4928697866,      0.4573584161,      0.1642669582,       1.015910907
          0,           0,         247,      0.4945732602,       0.455903496,      0.1622739784,       1.016775414
          0,           0,         248,      0.4967265776,      0.4548865255,      0.1623657836,       1.018176184
          0,           0,         249,      0.4991765191,      0.4542689393,      0.1643030886,       1.019979266
          0,           0,         250,      0.5017695966,      0.4539894228,      0.1677481517,       1.022042978
          0,           0,         251,      0.5043577901,      0.4539690858,      0.1723059577,       1.024224127
          0,           0,         252,       0.506804024,      0.4541168094,      0.1775667206,       1.026384158
          0,           0,         253,      0.5089880295,      0.4543372925,      0.1831385576,       1.028395987
          0,           0,         254,      0.5108099575,      0.4545405034,      0.1886644557,         1.0301492
          0,           0,         255,      0.5121875212,      0.4546414033,      0.1938354197,       1.031548241
          0,           0,         256,      0.5130552669,      0.4545588097,      0.1983961914,       1.032512183
          0,           0,         257,      0.5133683105,      0.4542286686,      0.2021445962,       1.032980262
          0,           0,         258,      0.5131027689,      0.4536019776,      0.2049268379,       1.032912024
          0,           0,         259,       0.512254025,      0.4526403623,      0.2066320877,       1.032285732
          0,           0,         260,      0.5108392342,      0.4513234338,      0.2071870003,       1.031101714
          0,           0,         261,      0.5089008419,      0.4496526427,      0.2065520018,       1.029385968
          0,           0,         262,       0.506506028,      0.4476431501,      0.2047222413,       1.027189224
          0,           0,         263,      0.5037445721,      0.4453308533,      0.2017189047,       1.024586279
          0,           0,         264,      0.5007293133,      0.4427792213,       0.197587808,       1.021677186
          0,           0,         265,      0.4975948968,      0.4400767861,      0.1923979457,       1.018585413
          0,           0,         266,      0.4944958365,      0.4373327933,      0.1862453995,       1.015457464
          0,           0,         267,      0.4916027933,      0.4346514542,      0.1792611191,       1.012461633
          0,           0,         268,      0.4890945664,      0.4321648798,      0.1715971671,       1.009778653
          0,           0,         269,      0.4871481293,      0.4300139318,      0.1634302358,       1.007593248
          0,           0,         270,      0.4859281685,      0.4283429484,      0.1549642952,       1.006083804
          0,           0,         271,      0.4855759389,      0.4272930994,      0.1464229294,       1.005410906
          0,           0,         272,      0.4861932228,      0.4269886257,      0.1380335018,       1.005700354
          0,           0,         273,      0.4878336979,      0.4275237167,      0.1300281334,       1.007031874
          0,           0,         274,      0.4904958722,      0.4289565393,      0.1226404528,       1.009429494
          0,           0,         275,      0.4941215629,      0.4313039124,      0.1160803441,       1.012857496
          0,           0,         276,      0.4985977523,       0.434541781,      0.1105101594,       1.017219905
          0,           0,         277,      0.5037675148,      0.4386116249,      0.1060509894,       1.022369989
          0,           0,         278,      0.5094445633,      0.4434155299,       0.102775608,       1.028125047
          0,           0,         279,      0.5154213532,      0.4488213373,      0.1007067997,       1.034275711
          0,           0,         280,      0.5214780258,      0.4546707301,     0.09982290819,       1.040595959
          0,           0,         281,      0.5273982983,      0.4608038772,      0.1000398525,       1.046859672
          0,           0,         282,      0.5329900751,       0.467059054,      0.1012639964,        1.05286261
          0,           0,         283,      0.5380885024,      0.4732783622,      0.1034007407,       1.058426283
          0,           0,         284,      0.5425478361,      0.4793047633,      0.1063296551,       1.063390423
          0,           0,         285,      0.5462489022,      0.4849828778,      0.1099103377,       1.067620583
          0,           0,         286,      0.5491060915,      0.4901731129,      0.1139994837,       1.071014077
          0,           0,         287,      0.5510728612,       0.494750303,      0.1184518485,       1.073505455
          0,           0,         288,      0.5521403049,      0.4986021539,      0.1231092732,       1.075067535
          0,           0,         289,      0.5523309706,      0.5016343675,      0.1278141566,       1.075706523
          0,           0,         290,      0.5516933562,      0.5037724053,       0.132421978,       1.075457609
          0,           0,         291,      0.5502961798,      0.5049653218,      0.1367922128,       1.074380561
          0,           0,         292,      0.5482264924,      0.5051962181,       0.140795793,       1.072559062
          0,           0,         293,      0.5455789122,      0.5044794228,      0.1443180134,       1.070092188
          0,           0,         294,      0.5424659746,      0.5028770053,      0.1472613051,       1.067105748
          0,           0,         295,      0.5389859539,      0.5004752749,      0.1495528914,       1.063719617
          0,           0,         296,      0.5352126949,      0.4973787679,      0.1511367166,         1.0600353
          0,           0,         297,      0.5311992306,      0.4937111277,      0.1519714743,       1.056136876
          0,           0,         298,      0.5269838311,      0.4896173757,      0.1520250432,       1.052093353
          0,           0,         299,      0.5225766488,      0.4852587235,      0.1512704631,       1.047941692
          0,           0,         300,      0.5179606091,      0.4807842221,      0.1496989598,       1.043684528
          0,           0,         301,      0.5131029744,      0.4762896971,      0.1473268425,       1.039299563
          0,           0,         302,       0.507963794,      0.4718684562,      0.1441801106,       1.034745738
          0,           0,         303,      0.5025078588,      0.4675859383,      0.1402962987,        1.02997485
          0,           0,         304,      0.4967239491,      0.4634808582,      0.1357427405,       1.024952896
          0,           0,         305,      0.4905966451,      0.4595412337,      0.1306098916,       1.019634712
          0,           0,         306,      0.4841087716,      0.4557232193,      0.1250229824,       1.013967827
          0,           0,         307,      0.4772693466,      0.4519505695,      0.1191338685,       1.007921524
          0,           0,         308,      0.4701175827,      0.4481262471,      0.1131229893,       1.001495514
          0,           0,         309,      0.4627016677,      0.4441314635,      0.1071499467,      0.9946991782
          0,           0,         310,      0.4550890799,      0.4398454299,      0.1013464954,      0.9875639603
          0,           0,         311,      0.4473764749,      0.4351653376,      0.0958219122,      0.9801558152
          0,           0,         312,      0.4397072836,      0.4300269383,     0.09071162399,       0.972596127
          0,           0,         313,      0.4322292628,      0.4243836738,     0.08611909803,      0.9650202095
          0,           0,         314,      0.4250849517,      0.4182116136,     0.08211128199,      0.9575684382
          0,           0,         315,      0.4184107693,      0.4115162493,     0.07874435652,      0.9503866017
          0,           0,         316,      0.4123369507,      0.4043427085,     0.07606231988,       0.943627355
          0,           0,         317,      0.4069781939,      0.3967791242,     0.07409617636,      0.9374410136
          0,           0,         318,      0.4024173167,      0.3889519871,      0.0728625338,      0.9319569747
          0,           0,         319,      0.3987001801,      0.3810243179,     0.07236748365,      0.9272751618
          0,           0,         320,      0.3958264793,      0.3731903683,     0.07260178609,      0.9234520764
          0,           0,         321,       0.393746776,      0.3656649119,     0.07352955669,      0.9204929452
          0,           0,         322,      0.3923681576,      0.3586720012,     0.07508157427,      0.9183529281
          0,           0,         323,      0.3915616451,      0.3524283565,     0.07715670243,      0.9169410441
          0,           0,         324,      0.3911698407,      0.3471196507,     0.07962407707,      0.9161255082
          0,           0,         325,      0.3910118824,      0.3428710832,      0.0823238274,      0.9157370991
          0,           0,         326,       0.390899985,      0.3397355396,     0.08507428489,      0.9155867215
          0,           0,         327,      0.3906541671,      0.3376885208,     0.08768774154,      0.9154828813
          0,           0,         328,      0.3901101462,      0.3366324986,     0.08997961358,      0.9152424556
          0,           0,         329,      0.3891275176,      0.3364053792,     0.09177730958,      0.9147017575
          0,           0,         330,      0.3875932443,      0.3368008417,     0.09291609846,      0.9137219828
          0,           0,         331,      0.3854217181,      0.3375844977,     0.09325036362,      0.9121904526
          0,           0,         332,      0.3825589153,      0.3385136273,      0.0926581256,      0.9100253161
          0,           0,         333,      0.3789829868,      0.3393541409,     0.09104260808,      0.9071767366
          0,           0,         334,      0.3747032136,      0.3398901699,     0.08833389754,      0.9036256309
          0,           0,         335,      0.3697617609,      0.3399315402,     0.08449774259,      0.8993854829
          0,           0,         336,       0.364234599,        0.33932147,      0.0795264946,      0.8945028832
          0,           0,         337,      0.3582300998,      0.3379401651,     0.07343758724,      0.8890555328
          0,           0,         338,      0.3518897029,      0.3357057105,     0.06628048204,      0.8831528828
          0,           0,         339,      0.3453890239,      0.3325768211,     0.05814030763,       0.876937503
          0,           0,         340,      0.3389316634,      0.3285519284,     0.04915438963,      0.8705813995
          0,           0,         341,       0.332740213,      0.3236686038,      0.0395025974,      0.8642786735
          0,           0,         342,      0.3270498056,        0.31800207,     0.02940418524,      0.8582417853
          0,           0,         343,      0.3220972901,      0.3116773764,     0.01912166516,      0.8526946477
          0,           0,         344,      0.3180935691,      0.3048553103,    0.008945514496,       0.847847911
          0,           0,         345,      0.3152074321,      0.2977345982,  -0.0008104352829,      0.8438858581
          0,           0,         346,      0.3135542292,      0.2905428958,   -0.009816173756,      0.8409562228
