"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,          65,      0.2722106336,      0.4809776256,     -0.4551931788,      0.7744534357
          0,           0,          66,      0.2699801362,      0.4778954435,     -0.4555359223,      0.7722449731
          0,           0,          67,      0.2677758472,      0.4748763896,     -0.4558695795,      0.7700704006
          0,           0,          68,      0.2655971638,      0.4719184406,     -0.4561968557,      0.7679287664
          0,           0,          69,      0.2634435032,      0.4690196245,     -0.4565202158,      0.7658191498
          0,           0,          70,      0.2613143019,      0.4661780192,     -0.4568419067,      0.7637406588
          0,           0,          71,      0.2592090138,      0.4633917521,     -0.4571639622,      0.7616924298
          0,           0,          72,      0.2571271108,          0.460659,     -0.4574882136,      0.7596736269
          0,           0,          73,      0.2550680815,      0.4579779879,     -0.4578163103,      0.7576834404
          0,           0,          74,      0.2530314306,      0.4553469889,     -0.4581497292,      0.7557210866
          0,           0,          75,      0.2510166781,      0.4527643241,      -0.458489782,       0.753785807
          0,           0,          76,       0.249023359,      0.4502283616,     -0.4588376323,       0.751876867
          0,           0,          77,      0.2470510221,      0.4477375145,     -0.4591943066,      0.7499935553
          0,           0,          78,      0.2450992304,      0.4452902429,     -0.4595607019,      0.7481351832
          0,           0,          79,      0.2431675597,      0.4428850515,      -0.459937595,      0.7463010842
          0,           0,          80,      0.2412555982,      0.4405204889,     -0.4603256523,      0.7444906123
          0,           0,          81,      0.2393629462,      0.4381951466,     -0.4607254417,       0.742703142
          0,           0,          82,      0.2374892153,      0.4359076588,     -0.4611374384,      0.7409380669
          0,           0,          83,      0.2356340287,      0.4336567014,     -0.4615620322,      0.7391948004
          0,           0,          84,        0.23379702,      0.4314409911,     -0.4619995376,      0.7374727739
          0,           0,          85,      0.2319778332,      0.4292592851,     -0.4624501978,      0.7357714369
          0,           0,          86,      0.2301761223,      0.4271103794,     -0.4629141901,       0.734090256
          0,           0,          87,      0.2283915507,      0.4249931082,     -0.4633916335,       0.732428714
          0,           0,          88,      0.2266237906,      0.4229063426,     -0.4638825986,      0.7307863094
          0,           0,          89,      0.2248725232,      0.4208489904,     -0.4643871068,      0.7291625565
          0,           0,          90,      0.2231374385,      0.4188199963,     -0.4649051336,      0.7275569848
          0,           0,          91,      0.2214182347,      0.4168183402,     -0.4654366154,      0.7259691386
          0,           0,          92,      0.2197146179,      0.4148430356,     -0.4659814533,      0.7243985759
          0,           0,          93,      0.2180263019,      0.4128931297,     -0.4665395175,      0.7228448685
          0,           0,          94,      0.2163530078,      0.4109677017,     -0.4671106532,      0.7213076009
          0,           0,          95,      0.2146944633,      0.4090658612,     -0.4676946867,      0.7197863698
          0,           0,          96,      0.2130504035,      0.4071867495,     -0.4682914169,      0.7182807845
          0,           0,          97,      0.2114205703,      0.4053295382,     -0.4689006192,      0.7167904665
          0,           0,          98,      0.2098047119,       0.403493428,      -0.469522054,      0.7153150486
          0,           0,          99,      0.2082025823,      0.4016776469,     -0.4701554697,      0.7138541743
          0,           0,         100,      0.2066139419,      0.3998814495,     -0.4708006102,      0.7124074974
          0,           0,         101,      0.2050385566,      0.3981041186,     -0.4714572047,      0.7109746828
          0,           0,         102,      0.2034761984,      0.3963449643,     -0.4721249673,      0.7095554056
          0,           0,         103,      0.2019266448,      0.3946033212,     -0.4728036074,       0.708149351
          0,           0,         104,       0.200389678,      0.3928785469,     -0.4734928391,      0.7067562122
          0,           0,         105,      0.1988650857,      0.3911700238,      -0.474192362,      0.7053756924
          0,           0,         106,      0.1973526609,      0.3894771583,     -0.4749018595,      0.7040075039
          0,           0,         107,      0.1958522009,      0.3877993778,     -0.4756210167,      0.7026513673
          0,           0,         108,      0.1943635079,      0.3861361311,       -0.47634952,      0.7013070111
          0,           0,         109,      0.1928863886,      0.3844868891,     -0.4770870575,      0.6999741721
          0,           0,         110,      0.1914206544,      0.3828511427,     -0.4778333182,      0.6986525951
          0,           0,         111,      0.1899661205,      0.3812284023,     -0.4785879917,      0.6973420322
          0,           0,         112,      0.1885226066,      0.3796181968,     -0.4793507694,      0.6960422425
          0,           0,         113,      0.1870899362,      0.3780200731,     -0.4801213455,      0.6947529923
          0,           0,         114,      0.1856679366,      0.3764335955,     -0.4808994169,      0.6934740542
          0,           0,         115,       0.184256439,      0.3748583452,      -0.481684684,      0.6922052076
          0,           0,         116,      0.1828552782,      0.3732939193,     -0.4824768512,      0.6909462381
          0,           0,         117,      0.1814642925,      0.3717399312,     -0.4832756263,      0.6896969372
          0,           0,         118,      0.1800833238,      0.3701960093,     -0.4840807202,      0.6884571027
          0,           0,         119,      0.1787122173,      0.3686617969,     -0.4848918485,      0.6872265379
          0,           0,         120,      0.1773508218,      0.3671369516,     -0.4857087315,      0.6860050521
          0,           0,         121,       0.175998989,      0.3656211447,     -0.4865310938,      0.6847924598
          0,           0,         122,      0.1746565738,      0.3641140604,     -0.4873586647,      0.6835885804
          0,           0,         123,      0.1733234338,      0.3626153953,     -0.4881911785,      0.6823932384
          0,           0,         124,        0.17199943,      0.3611248587,     -0.4890283746,      0.6812062634
          0,           0,         125,      0.1706844262,       0.359642172,     -0.4898699972,      0.6800274898
          0,           0,         126,      0.1693782888,      0.3581670674,     -0.4907157956,      0.6788567564
          0,           0,         127,      0.1680808869,       0.356699288,      -0.491565524,      0.6776939064
          0,           0,         128,      0.1667920923,      0.3552385873,     -0.4924189423,      0.6765387872
          0,           0,         129,      0.1655117793,      0.3537847287,     -0.4932758173,      0.6753912504
          0,           0,         130,      0.1642398245,      0.3523374852,      -0.494135921,      0.6742511515
