"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         333,      -8.860414601,      -5.541449813,      -5.979803081,      -3.402553659
          0,           0,         334,      -8.862783812,      -5.543972387,      -5.981877096,        -3.4048748
          0,           0,         335,      -8.865174053,      -5.546513689,      -5.983969837,      -3.407216859
          0,           0,         336,      -8.867583282,      -5.549074207,      -5.986081259,      -3.409578016
          0,           0,         337,      -8.870011231,      -5.551653564,       -5.98821095,       -3.41195764
          0,           0,         338,      -8.872456872,      -5.554251988,      -5.990358734,      -3.414354738
          0,           0,         339,      -8.874920731,      -5.556869559,      -5.992524487,      -3.416769839
          0,           0,         340,      -8.877401998,      -5.559506332,      -5.994707875,      -3.419202389
          0,           0,         341,      -8.879900467,      -5.562162246,      -5.996909506,       -3.42165236
          0,           0,         342,      -8.882412414,      -5.564837156,      -5.999129978,      -3.424116224
          0,           0,         343,      -8.884940917,      -5.567530825,      -6.001369777,      -3.426596673
          0,           0,         344,        -8.8874844,      -5.570243181,      -6.003629173,      -3.429092231
          0,           0,         345,      -8.890041818,      -5.572974043,       -6.00590855,      -3.431602293
          0,           0,         346,      -8.892613887,      -5.575723134,      -6.008208562,       -3.43412784
          0,           0,         347,      -8.895198766,      -5.578490364,      -6.010529908,      -3.436666952
          0,           0,         348,      -8.897796695,      -5.581275551,      -6.012873162,      -3.439219987
          0,           0,         349,      -8.900408172,       -5.58407853,      -6.015238765,      -3.441787522
          0,           0,         350,      -8.903033468,      -5.586899166,       -6.01762704,      -3.444369824
          0,           0,         351,      -8.905672605,       -5.58973736,      -6.020038403,      -3.446966784
          0,           0,         352,       -8.90832673,      -5.592593077,      -6.022473104,      -3.449579933
          0,           0,         353,      -8.910995446,      -5.595466235,      -6.024931535,      -3.452208658
          0,           0,         354,      -8.913678443,      -5.598356792,      -6.027413764,       -3.45485253
          0,           0,         355,      -8.916377345,      -5.601264812,      -6.029919781,      -3.457513079
          0,           0,         356,      -8.919091972,      -5.604190343,      -6.032449493,      -3.460190054
          0,           0,         357,       -8.92182387,       -5.60713385,      -6.035002293,      -3.462884939
          0,           0,         358,      -8.924573282,      -5.610095078,      -6.037578448,       -3.46559783
          0,           0,         359,      -8.927342568,      -5.613074061,      -6.040178077,      -3.468331083
          0,           0,         360,      -8.930129476,      -5.616070934,      -6.042800542,      -3.471082549
          0,           0,         361,      -8.932931462,      -5.619085673,      -6.045445478,      -3.473849545
          0,           0,         362,      -8.935750958,      -5.622118399,       -6.04811264,      -3.476634485
          0,           0,         363,      -8.938589427,      -5.625169197,      -6.050801927,      -3.479438809
          0,           0,         364,      -8.941447693,      -5.628238171,      -6.053512907,      -3.482263335
          0,           0,         365,      -8.944324372,      -5.631325457,      -6.056245301,      -3.485106748
          0,           0,         366,      -8.947217867,      -5.634430899,      -6.058999081,      -3.487967439
          0,           0,         367,      -8.950126803,      -5.637554509,      -6.061773967,      -3.490844073
          0,           0,         368,      -8.953054452,      -5.640696259,      -6.064569689,      -3.493739902
          0,           0,         369,      -8.956000612,      -5.643856166,      -6.067386179,      -3.496654863
          0,           0,         370,      -8.958964607,      -5.647034152,      -6.070223179,        -3.4995883
          0,           0,         371,      -8.961945712,       -5.65023016,       -6.07308079,      -3.502539561
          0,           0,         372,       -8.96494331,      -5.653444107,      -6.075958874,      -3.505507857
          0,           0,         373,      -8.967957967,      -5.656675903,      -6.078857251,      -3.508493775
          0,           0,         374,      -8.970990445,      -5.659925632,      -6.081775869,      -3.511498145
          0,           0,         375,      -8.974040104,      -5.663193423,      -6.084714529,      -3.514520303
          0,           0,         376,      -8.977106591,      -5.666478752,       -6.08767336,      -3.517559808
          0,           0,         377,      -8.980189722,      -5.669781536,      -6.090652107,      -3.520616412
          0,           0,         378,      -8.983289326,      -5.673101649,      -6.093650306,      -3.523689756
          0,           0,         379,      -8.986408746,       -5.67643925,      -6.096668134,      -3.526783544
          0,           0,         380,      -8.989546599,      -5.679794251,      -6.099705537,      -3.529896221
          0,           0,         381,      -8.992700831,      -5.683166597,      -6.102762228,      -3.533025506
          0,           0,         382,      -8.995873328,      -5.686556241,      -6.105838006,      -3.536173155
          0,           0,         383,       -8.99906447,      -5.689963204,      -6.108932708,      -3.539339787
          0,           0,         384,      -9.002274852,       -5.69338747,      -6.112046095,      -3.542525816
          0,           0,         385,      -9.005503836,       -5.69682904,      -6.115178011,      -3.545730615
          0,           0,         386,       -9.00875142,      -5.700287886,       -6.11832825,      -3.548954163
          0,           0,         387,      -9.012018392,      -5.703764035,      -6.121496586,      -3.552197377
          0,           0,         388,      -9.015305205,      -5.707257482,      -6.124683059,      -3.555460465
          0,           0,         389,      -9.018608734,      -5.710768162,      -6.127887465,      -3.558740383
          0,           0,         390,      -9.021930098,      -5.714295968,      -6.131109692,      -3.562038313
          0,           0,         391,      -9.025273404,      -5.717840899,      -6.134349525,      -3.565358242
          0,           0,         392,      -9.028634265,      -5.721402944,      -6.137606898,      -3.568695932
          0,           0,         393,      -9.032013437,      -5.724982008,      -6.140881575,      -3.572052068
          0,           0,         394,      -9.035411175,      -5.728578048,      -6.144173524,      -3.575426835
          0,           0,         395,      -9.038827269,      -5.732190973,      -6.147482726,      -3.578819941
          0,           0,         396,      -9.042262473,      -5.735820723,      -6.150809063,      -3.582232301
          0,           0,         397,      -9.045716958,      -5.739467294,      -6.154152585,      -3.585664194
          0,           0,         398,       -9.04919036,      -5.743130586,      -6.157512903,      -3.589115196
          0,           0,         399,      -9.052684858,      -5.746810592,       -6.16089002,      -3.592587325
          0,           0,         400,       -9.05619945,      -5.750507013,      -6.164283867,       -3.59607954
          0,           0,         401,      -9.059727715,      -5.754219715,      -6.167694453,       -3.59958531
          0,           0,         402,      -9.063272874,      -5.757948633,      -6.171121466,      -3.603108029
          0,           0,         403,       -9.06683665,      -5.761693706,      -6.174564802,      -3.606649385
          0,           0,         404,      -9.070419473,      -5.765454878,      -6.178024408,      -3.610209801
          0,           0,         405,      -9.074021321,      -5.769232051,      -6.181500189,      -3.613789193
          0,           0,         406,      -9.077642291,      -5.773025066,      -6.184992049,      -3.617387579
          0,           0,         407,      -9.081281936,      -5.776833899,      -6.188499993,      -3.621004349
          0,           0,         408,       -9.08494005,       -5.78065849,      -6.192023579,      -3.624639292
          0,           0,         409,      -9.088617159,      -5.784498685,      -6.195563039,      -3.628292936
          0,           0,         410,       -9.09231241,      -5.788354373,      -6.199118247,      -3.631964231
          0,           0,         411,      -9.096027423,      -5.792225483,      -6.202689034,      -3.635655085
          0,           0,         412,       -9.09976301,       -5.79611193,      -6.206275415,      -3.639366244
          0,           0,         413,      -9.103521124,      -5.800013724,      -6.209877503,      -3.643099904
          0,           0,         414,      -9.107293932,      -5.803930437,      -6.213495293,      -3.646847078
          0,           0,         415,      -9.111082738,      -5.807862003,      -6.217128504,      -3.650609528
          0,           0,         416,      -9.114890168,      -5.811808352,      -6.220776944,       -3.65439022
          0,           0,         417,      -9.118717097,      -5.815769404,      -6.224440682,      -3.658190147
          0,           0,         418,      -9.122563092,      -5.819745028,      -6.228119845,      -3.662008808
          0,           0,         419,      -9.126427422,      -5.823735071,      -6.231814552,      -3.665845398
          0,           0,         420,      -9.130309268,       -5.82773936,      -6.235524849,      -3.669698957
          0,           0,         421,      -9.134210516,      -5.831757746,      -6.239250746,      -3.673571359
          0,           0,         422,      -9.138129292,      -5.835790143,      -6.242992203,       -3.67746097
          0,           0,         423,      -9.142065361,      -5.839836387,      -6.246749247,      -3.681367477
          0,           0,         424,      -9.146018877,      -5.843896332,      -6.250521862,      -3.685291045
          0,           0,         425,      -9.149989741,      -5.847969822,      -6.254310046,      -3.689231543
          0,           0,         426,      -9.153977145,      -5.852056735,      -6.258113699,      -3.693188153
          0,           0,         427,      -9.157981433,      -5.856156898,      -6.261932824,       -3.69716149
          0,           0,         428,       -9.16200387,      -5.860270218,      -6.265767489,      -3.701152518
          0,           0,         429,      -9.166044192,      -5.864396576,      -6.269617643,      -3.705160845
          0,           0,         430,       -9.17010086,      -5.868535819,      -6.273483264,      -3.709185016
          0,           0,         431,       -9.17417313,      -5.872687733,      -6.277364223,      -3.713224227
          0,           0,         432,      -9.178263874,        -5.8768522,       -6.28126026,      -3.717281535
          0,           0,         433,      -9.182370991,      -5.881029134,       -6.28517144,      -3.721354583
          0,           0,         434,      -9.186494358,      -5.885218357,      -6.289097791,      -3.725441898
          0,           0,         435,      -9.190636996,      -5.889420042,      -6.293039652,      -3.729549587
          0,           0,         436,       -9.19479668,      -5.893633952,      -6.296995677,      -3.733674776
          0,           0,         437,       -9.19897266,      -5.897859763,      -6.300966176,      -3.737815707
          0,           0,         438,      -9.203163632,      -5.902097305,      -6.304951694,      -3.741970626
          0,           0,         439,      -9.207370623,      -5.906346511,      -6.308952276,       -3.74614071
          0,           0,         440,      -9.211594777,      -5.910607339,      -6.312967686,      -3.750327328
          0,           0,         441,      -9.215838179,      -5.914879836,      -6.316997757,      -3.754533016
          0,           0,         442,      -9.220096852,      -5.919163831,      -6.321042479,      -3.758753371
          0,           0,         443,      -9.224369314,       -5.92345909,      -6.325101656,      -3.762986544
          0,           0,         444,      -9.228657972,      -5.927765653,      -6.329175437,      -3.767235149
          0,           0,         445,      -9.232963681,      -5.932083327,      -6.333263737,      -3.771500306
          0,           0,         446,      -9.237284109,      -5.936412005,      -6.337366297,      -3.775779676
          0,           0,         447,      -9.241619184,      -5.940751605,      -6.341482679,       -3.78007313
          0,           0,         448,      -9.245969499,      -5.945101956,      -6.345613135,      -3.784381301
          0,           0,         449,      -9.250334961,      -5.949462911,      -6.349757833,      -3.788704036
          0,           0,         450,      -9.254714933,      -5.953834301,      -6.353916958,      -3.793040738
          0,           0,         451,      -9.259109334,      -5.958216185,      -6.358090132,      -3.797391306
          0,           0,         452,      -9.263518077,      -5.962608473,      -6.362277196,      -3.801755903
          0,           0,         453,      -9.267941167,      -5.967011057,      -6.366478049,      -3.806134576
          0,           0,         454,      -9.272378211,       -5.97142384,      -6.370692676,      -3.810526811
          0,           0,         455,      -9.276829137,      -5.975846727,      -6.374920988,      -3.814932292
          0,           0,         456,      -9.281293743,      -5.980279668,      -6.379162825,      -3.819351011
          0,           0,         457,      -9.285772388,      -5.984722599,       -6.38341818,      -3.823783516
          0,           0,         458,      -9.290265229,      -5.989175456,      -6.387687003,      -3.828229868
          0,           0,         459,      -9.294771875,      -5.993638165,      -6.391969248,      -3.832689525
          0,           0,         460,      -9.299291823,      -5.998110681,      -6.396264726,      -3.837162278
          0,           0,         461,      -9.303824444,      -6.002592937,      -6.400573354,      -3.841647243
          0,           0,         462,      -9.308370338,      -6.007084876,      -6.404895029,      -3.846145016
          0,           0,         463,      -9.312930465,      -6.011586463,      -6.409229746,      -3.850656425
          0,           0,         464,      -9.317502479,      -6.016097686,      -6.413577318,      -3.855179745
          0,           0,         465,      -9.322085714,      -6.020618437,      -6.417937545,      -3.859713964
          0,           0,         466,      -9.326685527,      -6.025148732,      -6.422310375,      -3.864264521
          0,           0,         467,       -9.33129643,      -6.029688605,       -6.42669586,      -3.868826055
          0,           0,         468,      -9.335917278,      -6.034237868,      -6.431093631,      -3.873397205
          0,           0,         469,      -9.340550094,      -6.038796427,      -6.435503639,      -3.877979961
          0,           0,         470,      -9.345196269,      -6.043364293,      -6.439925938,      -3.882575846
          0,           0,         471,      -9.349854929,      -6.047941459,      -6.444360465,      -3.887183966
          0,           0,         472,      -9.354525257,      -6.052527885,      -6.448807064,      -3.891803488
          0,           0,         473,      -9.359206926,      -6.057123516,      -6.453265614,      -3.896434127
          0,           0,         474,      -9.363900123,      -6.061728311,      -6.457736047,      -3.901076106
          0,           0,         475,      -9.368605151,      -6.066342247,      -6.462218279,      -3.905729754
          0,           0,         476,      -9.373322536,      -6.070965268,      -6.466712151,      -3.910395471
          0,           0,         477,      -9.378050855,      -6.075597342,      -6.471217769,       -3.91507195
          0,           0,         478,      -9.382790374,      -6.080238415,      -6.475735052,      -3.919759495
          0,           0,         479,      -9.387539557,      -6.084888467,      -6.480263768,      -3.924456556
          0,           0,         480,      -9.392299145,      -6.089547456,      -6.484803737,      -3.929163927
          0,           0,         481,      -9.397069496,      -6.094215353,      -6.489354891,      -3.933881991
          0,           0,         482,      -9.401850607,      -6.098892122,      -6.493917232,      -3.938610725
          0,           0,         483,        -9.4066422,      -6.103577722,      -6.498490687,      -3.943349838
          0,           0,         484,      -9.411444103,      -6.108272115,      -6.503075171,      -3.948099163
          0,           0,         485,      -9.416256276,      -6.112975265,      -6.507670581,      -3.952858683
          0,           0,         486,      -9.421078664,      -6.117687139,      -6.512276819,      -3.957628362
          0,           0,         487,      -9.425910917,      -6.122407706,      -6.516893787,      -3.962407855
          0,           0,         488,      -9.430752952,      -6.127136928,      -6.521521388,      -3.967197055
          0,           0,         489,      -9.435605064,       -6.13187482,      -6.526159571,      -3.971996443
          0,           0,         490,      -9.440464903,      -6.136621271,      -6.530808169,      -3.976803468
          0,           0,         491,      -9.445333643,      -6.141376307,      -6.535466948,      -3.981619227
          0,           0,         492,      -9.450212089,      -6.146139825,      -6.540135863,      -3.986444363
          0,           0,         493,      -9.455101143,      -6.150911769,      -6.544814899,       -3.99128009
          0,           0,         494,      -9.460000205,      -6.155692119,      -6.549504043,      -3.996125962
          0,           0,         495,      -9.464908527,      -6.160480805,      -6.554203278,      -4.000981163
          0,           0,         496,      -9.469825986,      -6.165277797,      -6.558912366,      -4.005845641
          0,           0,         497,      -9.474751931,      -6.170083062,       -6.56363124,      -4.010718496
          0,           0,         498,      -9.479683051,      -6.174896604,      -6.568359653,      -4.015596244
          0,           0,         499,      -9.484624638,      -6.179718231,      -6.573097556,      -4.020484393
          0,           0,         500,      -9.489576905,      -6.184547935,      -6.577844895,      -4.025383262
          0,           0,         501,      -9.494537467,      -6.189385675,      -6.582601616,      -4.030290425
          0,           0,         502,      -9.499505622,      -6.194231377,      -6.587367608,      -4.035205143
          0,           0,         503,      -9.504481806,      -6.199084978,      -6.592142751,      -4.040127863
          0,           0,         504,      -9.509466359,      -6.203946413,      -6.596926918,      -4.045058888
          0,           0,         505,      -9.514458663,      -6.208815606,      -6.601720003,      -4.049997492
          0,           0,         506,      -9.519458948,      -6.213692509,      -6.606521937,      -4.054943995
          0,           0,         507,      -9.524466152,      -6.218577049,      -6.611332637,      -4.059897263
          0,           0,         508,      -9.529480734,      -6.223469147,      -6.616151961,      -4.064857844
          0,           0,         509,      -9.534503274,      -6.228368741,      -6.620979621,      -4.069826197
          0,           0,         510,      -9.539533752,      -6.233275742,      -6.625815754,      -4.074802401
          0,           0,         511,      -9.544571667,      -6.238190067,      -6.630660287,      -4.079785931
          0,           0,         512,      -9.549616719,      -6.243111634,      -6.635513071,      -4.084776445
          0,           0,         513,      -9.554668716,      -6.248040362,      -6.640373963,      -4.089773734
          0,           0,         514,      -9.559727585,      -6.252976167,      -6.645242837,      -4.094777737
          0,           0,         515,      -9.564793339,      -6.257918966,      -6.650119595,      -4.099788467
          0,           0,         516,      -9.569865811,      -6.262868673,      -6.655004121,      -4.104805751
          0,           0,         517,      -9.574944972,      -6.267825201,      -6.659896296,      -4.109829531
          0,           0,         518,      -9.580030669,      -6.272788459,       -6.66479599,       -4.11485964
          0,           0,         519,      -9.585122939,      -6.277758362,      -6.669703081,      -4.119896137
          0,           0,         520,      -9.590220146,      -6.282734757,      -6.674617533,      -4.124936953
          0,           0,         521,      -9.595324876,      -6.287717548,      -6.679539056,      -4.129984908
          0,           0,         522,       -9.60043622,      -6.292706687,      -6.684467702,      -4.135039527
          0,           0,         523,      -9.605553501,      -6.297702089,      -6.689403378,      -4.140099919
          0,           0,         524,      -9.610675969,      -6.302703602,      -6.694345906,      -4.145165061
          0,           0,         525,      -9.615803938,      -6.307711162,      -6.699295143,      -4.150235534
          0,           0,         526,      -9.620937309,      -6.312724639,      -6.704250998,      -4.155311115
          0,           0,         527,       -9.62607615,      -6.317743916,      -6.709213337,      -4.160391774
          0,           0,         528,      -9.631220331,      -6.322768887,      -6.714182028,      -4.165477399
          0,           0,         529,      -9.636369765,      -6.327799445,      -6.719156939,      -4.170567907
          0,           0,         530,      -9.641524285,      -6.332835483,      -6.724137938,      -4.175663115
          0,           0,         531,      -9.646683748,      -6.337876887,      -6.729124888,      -4.180762863
          0,           0,         532,      -9.651848042,      -6.342923542,      -6.734117661,      -4.185866992
          0,           0,         533,      -9.657017064,      -6.347975331,      -6.739116121,      -4.190975363
          0,           0,         534,      -9.662191636,      -6.353032047,      -6.744120071,      -4.196088538
          0,           0,         535,      -9.667371654,       -6.35809367,      -6.749129329,      -4.201207325
          0,           0,         536,      -9.672554443,      -6.363160124,      -6.754143952,       -4.20632838
          0,           0,         537,        -9.6777409,      -6.368231198,      -6.759163761,      -4.211452351
          0,           0,         538,      -9.682931636,      -6.373306801,        -6.7641886,      -4.216579892
          0,           0,         539,      -9.688126604,      -6.378386809,      -6.769218439,      -4.221711031
          0,           0,         540,      -9.693325306,       -6.38347111,      -6.774253033,      -4.226845281
          0,           0,         541,      -9.698527679,      -6.388559583,      -6.779292199,      -4.231982567
          0,           0,         542,       -9.70373374,      -6.393652109,      -6.784335812,      -4.237122892
          0,           0,         543,      -9.708943411,      -6.398748568,      -6.789383759,       -4.24226616
          0,           0,         544,      -9.714156545,      -6.403848834,      -6.794435909,      -4.247412189
          0,           0,         545,      -9.719372874,      -6.408952779,      -6.799492124,      -4.252560688
          0,           0,         546,      -9.724592261,      -6.414060269,      -6.804552266,      -4.257711559
          0,           0,         547,      -9.729814954,      -6.419171192,      -6.809616211,      -4.262864978
          0,           0,         548,      -9.735041001,      -6.424285435,      -6.814683886,      -4.268021062
          0,           0,         549,      -9.740269628,      -6.429402863,      -6.819755107,      -4.273178831
          0,           0,         550,      -9.745500906,      -6.434523344,      -6.824829805,      -4.278338397
          0,           0,         551,      -9.750733868,      -6.439646758,      -6.829907718,      -4.283498634
          0,           0,         552,      -9.755969337,      -6.444772986,      -6.834988717,      -4.288660564
          0,           0,         553,        -9.7612077,       -6.44990191,       -6.84007274,      -4.293824703
          0,           0,         554,      -9.766448622,      -6.455033431,       -6.84515969,      -4.298990603
          0,           0,         555,      -9.771691955,       -6.46016742,      -6.850249499,      -4.304157977
          0,           0,         556,      -9.776936983,      -6.465303748,      -6.855341964,      -4.309326084
          0,           0,         557,      -9.782183668,      -6.470442293,      -6.860436905,      -4.314494914
          0,           0,         558,      -9.787432104,      -6.475582938,      -6.865534221,      -4.319664576
          0,           0,         559,      -9.792682241,      -6.480725568,       -6.87063382,      -4.324834995
          0,           0,         560,      -9.797933503,      -6.485870058,      -6.875735573,      -4.330005577
          0,           0,         561,      -9.803185936,      -6.491016291,      -6.880839385,      -4.335176268
          0,           0,         562,      -9.808439819,       -6.49616415,      -6.885945048,      -4.340347216
          0,           0,         563,      -9.813695706,      -6.501313548,      -6.891052545,       -4.34551901
          0,           0,         564,      -9.818953949,      -6.506464432,      -6.896161891,      -4.350692095
          0,           0,         565,       -9.82421197,      -6.511616554,      -6.901272917,      -4.355863453
          0,           0,         566,      -9.829471831,      -6.516769824,       -6.90638542,      -4.361035471
          0,           0,         567,      -9.834732038,      -6.521924301,      -6.911499219,      -4.366207354
          0,           0,         568,       -9.83999341,      -6.527079775,      -6.916614413,      -4.371379513
          0,           0,         569,      -9.845255472,      -6.532236092,       -6.92173102,       -4.37655111
          0,           0,         570,      -9.850517869,      -6.537393152,       -6.92684884,      -4.381721761
          0,           0,         571,      -9.855780673,      -6.542550883,      -6.931967687,      -4.386891666
          0,           0,         572,      -9.861043939,      -6.547709203,      -6.937087463,      -4.392060959
          0,           0,         573,       -9.86630757,      -6.552868016,      -6.942208123,      -4.397229533
          0,           0,         574,      -9.871571425,      -6.558027219,      -6.947329613,      -4.402397205
          0,           0,         575,      -9.876835277,      -6.563186717,      -6.952451864,      -4.407563729
          0,           0,         576,      -9.882099043,      -6.568346415,      -6.957574792,      -4.412728996
          0,           0,         577,      -9.887362508,      -6.573506235,       -6.96269829,       -4.41789277
          0,           0,         578,      -9.892626349,      -6.578666105,      -6.967822222,      -4.423055769
          0,           0,         579,      -9.897890851,      -6.583825928,       -6.97294673,      -4.428218185
          0,           0,         580,      -9.903155748,      -6.588985687,      -6.978071797,      -4.433379818
          0,           0,         581,      -9.908419017,      -6.594145287,      -6.983197314,      -4.438538909
          0,           0,         582,       -9.91368156,      -6.599304525,      -6.988323073,      -4.443695986
          0,           0,         583,      -9.918943996,      -6.604463349,      -6.993449088,      -4.448851639
          0,           0,         584,      -9.924206115,      -6.609621721,      -6.998575373,      -4.454005719
          0,           0,         585,       -9.92946774,       -6.61477959,      -7.003701923,      -4.459158101
          0,           0,         586,      -9.934728752,      -6.619936886,      -7.008828726,      -4.464308684
          0,           0,         587,      -9.939989305,      -6.625093537,      -7.013955654,      -4.469457517
          0,           0,         588,      -9.945249254,      -6.630249492,      -7.019082644,      -4.474604499
          0,           0,         589,      -9.950508445,      -6.635404696,      -7.024209689,      -4.479749524
          0,           0,         590,      -9.955766832,      -6.640559086,      -7.029336798,      -4.484892553
          0,           0,         591,       -9.96102423,      -6.645712586,      -7.034463957,      -4.490033273
          0,           0,         592,      -9.966280622,      -6.650865158,      -7.039591167,      -4.495171862
          0,           0,         593,      -9.971536331,      -6.656016759,      -7.044718409,      -4.500308678
          0,           0,         594,      -9.976791156,      -6.661167333,       -7.04984569,      -4.505443447
          0,           0,         595,      -9.982044945,      -6.666316832,      -7.054973003,      -4.510575988
          0,           0,         596,      -9.987297619,      -6.671465207,      -7.060100338,      -4.515706245
          0,           0,         597,      -9.992549212,      -6.676612418,      -7.065227709,      -4.520834282
          0,           0,         598,      -9.997799817,       -6.68175843,      -7.070355123,      -4.525960224
          0,           0,         599,      -10.00304872,      -6.686903229,      -7.075482527,      -4.531083373
          0,           0,         600,      -10.00829662,      -6.692046568,      -7.080610506,      -4.536204368
          0,           0,         601,      -10.01354345,      -6.697188645,       -7.08573838,      -4.541323259
          0,           0,         602,      -10.01878908,      -6.702329479,       -7.09086602,      -4.546439922
          0,           0,         603,      -10.02403349,       -6.70746897,      -7.095993709,      -4.551554312
          0,           0,         604,      -10.02927658,       -6.71260704,      -7.101121639,      -4.556666335
          0,           0,         605,      -10.03451827,      -6.717743689,      -7.106249801,       -4.56177599
          0,           0,         606,      -10.03975902,      -6.722879061,      -7.111378181,       -4.56688383
          0,           0,         607,      -10.04499732,      -6.728012869,      -7.116506821,      -4.571988211
          0,           0,         608,      -10.05023464,      -6.733145139,       -7.12163569,      -4.577090645
          0,           0,         609,      -10.05547093,      -6.738275881,      -7.126764884,      -4.582191133
          0,           0,         610,      -10.06070573,      -6.743405096,      -7.131894454,      -4.587289233
          0,           0,         611,      -10.06593889,      -6.748532774,      -7.137024431,      -4.592384825
          0,           0,         612,      -10.07117055,      -6.753658903,      -7.142154863,      -4.597478094
          0,           0,         613,      -10.07640086,      -6.758783474,      -7.147285809,      -4.602569183
          0,           0,         614,      -10.08162975,      -6.763906474,       -7.15241733,      -4.607658068
          0,           0,         615,      -10.08685726,      -6.769027895,      -7.157549476,      -4.612744774
          0,           0,         616,      -10.09208329,      -6.774147726,      -7.162682297,      -4.617829244
          0,           0,         617,      -10.09730782,       -6.77926596,      -7.167815845,      -4.622911479
          0,           0,         618,      -10.10253076,      -6.784382591,      -7.172950172,      -4.627991451
          0,           0,         619,      -10.10774905,      -6.789497569,      -7.178085309,       -4.63306589
          0,           0,         620,      -10.11296563,      -6.794610939,      -7.183221319,      -4.638138101
          0,           0,         621,      -10.11817996,      -6.799722778,      -7.188357836,      -4.643207842
          0,           0,         622,      -10.12339677,      -6.804832996,      -7.193495333,      -4.648279205
          0,           0,         623,      -10.12861361,      -6.809941605,      -7.198634071,      -4.653349774
          0,           0,         624,      -10.13382827,      -6.815048609,       -7.20377397,      -4.658417614
          0,           0,         625,      -10.13904072,      -6.820153985,      -7.208915044,      -4.663482879
          0,           0,         626,      -10.14424847,      -6.825257839,      -7.214057296,      -4.668543884
          0,           0,         627,      -10.14945161,      -6.830360104,      -7.219200893,      -4.673600534
          0,           0,         628,      -10.15465982,      -6.835460406,      -7.224346046,       -4.67865965
          0,           0,         629,      -10.15986792,      -6.840559157,      -7.229492095,      -4.683717612
          0,           0,         630,      -10.16507362,      -6.845656456,      -7.234639011,      -4.688773364
          0,           0,         631,      -10.17027655,      -6.850752211,      -7.239787177,       -4.69382668
          0,           0,         632,      -10.17547755,      -6.855846347,      -7.244936804,      -4.698878065
          0,           0,         633,      -10.18067703,      -6.860938865,      -7.250087861,      -4.703927749
          0,           0,         634,      -10.18587503,      -6.866029802,      -7.255240275,      -4.708975777
          0,           0,         635,      -10.19107145,       -6.87111918,      -7.260394057,      -4.714022132
          0,           0,         636,      -10.19626619,         -6.876207,      -7.265549293,       -4.71906677
          0,           0,         637,      -10.20145937,      -6.881293261,      -7.270706061,      -4.724109811
          0,           0,         638,      -10.20665088,      -6.886377968,      -7.275864411,      -4.729151183
          0,           0,         639,       -10.2118408,      -6.891461127,      -7.281024366,      -4.734190975
          0,           0,         640,      -10.21702912,      -6.896542747,      -7.286185948,      -4.739229213
          0,           0,         641,      -10.22221588,      -6.901622836,      -7.291349182,       -4.74426595
          0,           0,         642,      -10.22740112,        -6.9067014,      -7.296514091,      -4.749301265
          0,           0,         643,      -10.23258482,      -6.911778445,      -7.301680702,      -4.754335142
          0,           0,         644,      -10.23776697,      -6.916853976,       -7.30684903,      -4.759367627
          0,           0,         645,       -10.2429476,      -6.921928001,      -7.312019086,      -4.764398778
          0,           0,         646,      -10.24812659,      -6.927000526,      -7.317190877,      -4.769428486
          0,           0,         647,      -10.25330407,      -6.932071556,      -7.322364393,       -4.77445693
          0,           0,         648,       -10.2584801,      -6.937141098,      -7.327539648,        -4.7794842
          0,           0,         649,      -10.26365455,      -6.942209158,      -7.332716645,      -4.784510194
          0,           0,         650,      -10.26882741,       -6.94727574,      -7.337895378,       -4.78953492
          0,           0,         651,      -10.27399959,       -6.95234087,      -7.343075837,      -4.794559438
          0,           0,         652,      -10.27916955,      -6.957404541,      -7.348258027,      -4.799582062
          0,           0,         653,      -10.28433746,      -6.962466743,       -7.35344185,      -4.804602979
          0,           0,         654,      -10.28950402,       -6.96752748,      -7.358627334,      -4.809622985
          0,           0,         655,      -10.29466916,      -6.972586764,      -7.363814495,      -4.814642084
          0,           0,         656,       -10.2998327,      -6.977644603,      -7.369003305,      -4.819660097
          0,           0,         657,       -10.3049946,      -6.982700998,      -7.374193726,      -4.824677003
          0,           0,         658,      -10.31015489,      -6.987755956,      -7.379385721,      -4.829692876
          0,           0,         659,      -10.31531363,      -6.992809479,      -7.384579254,      -4.834707796
          0,           0,         660,      -10.32047131,      -6.997861564,      -7.389774278,      -4.839721821
          0,           0,         661,      -10.32562678,      -7.002912294,       -7.39497073,      -4.844734757
          0,           0,         662,      -10.33078061,      -7.007961596,      -7.400168615,      -4.849746931
          0,           0,         663,      -10.33593298,      -7.013009454,      -7.405367925,      -4.854758294
          0,           0,         664,      -10.34108378,      -7.018055874,      -7.410568617,      -4.859768731
          0,           0,         665,      -10.34623291,      -7.023100871,       -7.41577063,      -4.864778237
          0,           0,         666,      -10.35138038,      -7.028144455,      -7.420973903,      -4.869786904
          0,           0,         667,      -10.35652624,      -7.033186627,      -7.426178378,      -4.874794796
          0,           0,         668,      -10.36167051,       -7.03822739,      -7.431384009,      -4.879801956
          0,           0,         669,       -10.3668132,      -7.043266741,      -7.436590746,      -4.884808392
          0,           0,         670,      -10.37195429,      -7.048304682,      -7.441798535,      -4.889814106
          0,           0,         671,       -10.3770938,      -7.053341208,      -7.447007326,      -4.894819153
